id,title,short_desc,zone,infos,services,contact,address,mail,phone,openinghours,interneturl,appointmenturl,virtualvisiturl,bookingurl,troubleshootingurl,geocalisation,photo,regions,Surface,Max Surface,Min Surface,Mean Surface
868,LA GARE,"Résidence du centre-ville, à proximité de la gare SNCF, de la gare routière et du métro.",Rennes Centre,"Petite résidence de T1, T1bis et T2, ouvrant droit à l'APL.Accès immédiat au centre-ville, à ses commerces et infrastructures culturelles (cinéma, bibliothèque, musée, théâtre, salle de concert,…), face à la gare SNCF, la gare routière et au métro. 
Crous Market' Cité Internationale Paul Ricoeur à proximité . 
  Types de logements: T1, T1bis, T2 ouvrant droit à l'APL. 
   
 Voir les types de logement au Crous de Rennes-Bretagne","Local à  vélos, ascenseur, laverie, accès sécurisé, Wifi","LA GARE - tél 02.99.36.10.21 
 cu.centre@crous-rennes.fr 
 Secrétariat : Cité U Sévigné, 94 Bd de Sévigné 35700 Rennes 
 Vous souhaitez un logement dans cette résidence",94 Bd de Sévigné 35700 Rennes,,02.99.36.10.21,,https://www.crous-rennes.fr/,https://www.crous-rennes.fr/,,https://www.crous-rennes.fr/logements/faire-une-demande-de-logement-en-cite-universitaire/,https://www.crous-rennes.fr/,"48.1040687561,-1.6712590456",https://admin-v2.crous-mobile.fr//media/files/Crous%20Rennes%20Bretagne/Cite_U_La_Gare_DSC1524.jpg,Bretagne,[],,,
888,LANN TRUSSAC,"Près de l'IUT , du Lycée Lesage, du Resto U', d'un centre sportif",Vannes,"Résidence comprenant 145 studios T1 et T1bis et 150 chambres ""confort"" 9 m².  Les studios T1 et T1bis sont meublés avec kitchenette, prise Tv et téléphone. Wifi. Ouvrent droit à l'APL.  Les chambres ""confort"" sont équipées de réfrigerateurs et possèdent douches et toilettes. Ouvrent droit à l'ALS. 
 Voir les types de logement au Crous de Rennes-Bretagne","Parking, gardien, local à vélos, salle de travail, laverie, bibliothèque. 
 Bus 1, 3 et 6","LANN TRUSSAC - Tél. 02.97.46.90.90 
 cu.vannes@crous-rennes.fr
Secrétariat : Crous Antenne de Vannes9 rue André Lwoff 56000 VANNES 
 Vous souhaitez un logement dans cette résidence",9 rue André Lwoff 56000 VANNES,cu.vannes@crous-rennes.fr,02.97.46.90.90,,https://www.crous-rennes.fr/,https://www.crous-rennes.fr/,,https://www.crous-rennes.fr/logements/faire-une-demande-de-logement-en-cite-universitaire/,https://www.crous-rennes.fr/,"47.6437644958,-2.775488615",https://www.crous-rennes.fr/logements/nos-residences/types-de-logement/,Bretagne,[9.0],9.0,9.0,9.0
1042,Cité Campus 1 et 2,campus universitaire du Moufia à Sainte-Clotilde,Nord,Localisation :    Campus universitaire du Moufia à 97490 Sainte-Clotilde.,Descriptions :     200 Logements,"Cité Campus 1 et 2   Campus universitaire du Moufia,  avenue René Cassin  97490 Sainte-Clotilde",avenue René Cassin  97490 Sainte-Clotilde,,,,https://www.crous-reunion.fr/,https://www.crous-reunion.fr/,,https://www.crous-reunion.fr/logements/constituer-une-demande-de-logement/reservation-dun-logement/,https://www.crous-reunion.fr/,"-20.9012107849,55.485912323",https://admin-v2.crous-mobile.fr//media/crous-images/03a1bab34ee16bbe40fb8819bc4630c4.jpg,La Réunion,[],,,
208,Résidence Les Châteaux St-Sylvère,Cergy-Pontoise,VAL D'OISE,"Description Résidence universitaire située en plein centre-ville, à proximité de l’université de Cergy-Pontoise, des établissements d’enseignement supérieur et du centre-commercial Les 3 fontaines. 
   
 Elle comprend 77 studios et 42 logements en colocation. 
 
Equipement Un badge est fourni pour accéder à la résidence.  
 Studios : chaque studio dispose d’une kitchenette et d’une douche individuelle.Logements en colocation : chaque étudiant dispose de sa propre chambre. La kitchenette et l’espace convivial sont communs aux 2 ou 5 étudiants. Les appartements disposent de sanitaires à partager.
Accès  Gare : Cergy-Préfecture (RER A) 
   
   
 
Tarifs * 
   
 de 253 à 348 € * Loyer toutes charges comprises (eau, chauffage, EDF et internet)","Wifi 
     Salles de travail et de détente 
   Laverie 
   Salle de Ping Pong 
   Local à vélos 
  Gardiennage 
  Vidéo-surveillance","Résidence Les Châteaux St-Sylvère
Rue La Croix Saint-Sylvère 95014 Cergy-Pontoise 
 Téléphone : 01 30 30 38 53 
 Mél : residence.lacroix@crous-versailles.fr 
   
 AccueilHoraire accueil Plateforme : Du lundi au vendredi de 9h à 12h30 et de 13h30 à 17h.Mardi de 13h30 à 17h.Résidence La Croix Saint-Sylvère et Les Châteaux Saint-Sylvère : Quartier Croix St-Sylvère 95014 CERGY PONTOISE. 
 Permanence :Le Jeudi de 17h à 20h.",Rue La Croix Saint-Sylvère 95014 Cergy-Pontoise,residence.lacroix@crous-versailles.fr,01 30 30 38 53,,https://www.crous-versailles.fr/,https://www.crous-versailles.fr/,,https://www.crous-versailles.fr/logements/1795-2/,https://www.crous-versailles.fr/,"49.0306434631,2.0756952763",https://admin-v2.crous-mobile.fr//media/files/CROUS-Versailles/R%C3%A9sidences/crous-versailles-chateau.jpg,Île-de-France,[],,,
209,Résidence Les Chênes d’Or,Cergy-Pontoise,VAL D'OISE,"Description Résidence universitaire située en plein centre-ville, à proximité de l’université de Cergy-Pontoise et du centre-commercial Les 3 fontaines. Elle comprend 45 studios et 54 logements en colocation.
Equipement Un badge est fourni pour accéder à la résidence. Studios : chaque étudiant dispose de sa propre chambre, d’une kitchenette et d’une douche individuelle.Logements en colocation : chaque étudiant dispose de sa propre chambre. La kitchenette et les sanitaires sont communs aux deux étudiants.
Accès Gare : Cergy-Préfecture. La résidence est également desservie par plusieurs lignes de bus.  
   
 TarifsDe 344 € à 380 € * Loyer toutes charges comprises (eau, chauffage, EDF et internet)","Wifi 
   Parking 
  Laverie 
  Gardiennage 
  Vidéo-surveillance","Résidence Les Chênes d’Or
7 rue les Chênes d'Or 95014 Cergy Pontoise 
 Téléphone : 01 30 30 38 53  
 Mél : residence.lacroix@crous-versailles.fr 
                  
 AccueilLa plateforme d’accueil de la résidence La Croix St-Sylvère est ouverte Du lundi au vendredi de 9h à 12h30 et de 13h30 à 17h.Mardi de 13h30 à 17h.Rue La Croix Saint-Sylvère 95014 Cergy-Pontoise. 
 Permanence :Le Lundi de 17h à 20h.",7 rue les Chênes d'Or 95014 Cergy Pontoise,residence.lacroix@crous-versailles.fr,01 30 30 38 53,,https://www.crous-versailles.fr/,https://www.crous-versailles.fr/,,https://www.crous-versailles.fr/logements/1795-2/,https://www.crous-versailles.fr/,"49.0380859375,2.073132515",https://admin-v2.crous-mobile.fr//media/crous-images/9c8a97c458eae57b346da132af1e648c.jpg,Île-de-France,[],,,
217,Résidence Simone Weil,Boulogne Billancourt,HAUTS DE SEINE,"Description Résidence universitaire située à proximité de commerces, de restaurants, du métro et des quais de Seine, bordée par les parcs de Billancourt, des Glacières et la Seine musicale. 
 Elle comprend 155 studios dont 11 sont accessibles aux personnes à mobilité réduite. 
 
Equipements Chacun des logements dispose d’une kitchenette, d’une douche individuelle et d’un accès à internet à haut-débit. 
 
Accès Gare RATP : Pont de Sèvres (métro ligne 9) Tramway : Musée de Sèvres (T2) 
 
Tarif * 
 De 361 à 509 € * Loyer toutes charges comprises (eau, EDF, chauffage et internet)","Salle TV 
  Cuisine 
  Wifi 
  Salle de travail 
  Gardiennage 
  Vidéo-surveillance","Résidence Simone Weil
 5 place Joseph Frantz 92100 Boulogne Billancourt 
 Téléphone : 01 80 73 04 00 
 Mél : residence.boulogne@crous-versailles.fr
AccueilDu lundi au vendredi de 9h à 17h à la plateforme située au 2 rue Pozzo di Borgo 92210 Saint-Cloud",5 place Joseph Frantz 92100 Boulogne Billancourt,residence.boulogne@crous-versailles.fr,01 80 73 04 00,,https://www.crous-versailles.fr/,https://www.crous-versailles.fr/,,https://www.crous-versailles.fr/logements/1795-2/,https://www.crous-versailles.fr/,"48.8285217285,2.2348971367",http://stockcrous.fr/static-images/00c62d1c6550003c419141c00f1911f1.jpg,Île-de-France,[],,,
218,Résidence de Nanterre,Nanterre,HAUTS DE SEINE,"Description Résidence universitaire située au coeur du campus de l’université de Paris-Ouest Nanterre La Défense et à 2 stations (RER ligne A) de La Défense et de son centre commercial Les 4 temps. 
 Elle comprend 1 132 studios dont 9 accessibles à des personnes à mobilité réduite et 16 logements domotisés.
Equipement Un bagde permet d’accéder à la résidence. Chacun des studios dispose d’une kitchenette et d’une douche individuelle.
Accès Gare : Nanterre université (RER A)
Loyer * 239,60 à 461,70 € 
  * Loyer  toutes charges comprises (eau, EDF, chauffage et internet)","Salles de détente dont une avec télévision 
   Salles de travail et de réunion 
  Laverie 
  Parking 
 Wifi 
  SUAPS à proximité 
  Gardiennage 
  Vidéo-surveillance","Résidence de Nanterre
8 allée de l'Université 92001 Nanterre 
 Téléphone : 01 41 20 32 00 
 Mél : residence.nanterre@crous-versailles.fr 
   
 Accueil :A la plateforme d'accueil NanterreLes Lundi, Mardi, Jeudi et Vendredi :de 8h30 à 16hLes Mercredi : de 8h30 à 12h00 et de 13h00 à 16h008 Allée de l’Université 92000 Nanterre",8 allée de l'Université 92001 Nanterre,residence.nanterre@crous-versailles.fr,01 41 20 32 00,,https://www.crous-versailles.fr/,https://www.crous-versailles.fr/,,https://www.crous-versailles.fr/logements/1795-2/,https://www.crous-versailles.fr/,"48.9051856995,2.2120680809",https://admin-v2.crous-mobile.fr//media/files/CROUS-Versailles/R%C3%A9sidences/Crous-versailles-nanterre.jpg,Île-de-France,[],,,
222,Résidence Les Aunettes,Evry,ESSONNE,"Description Résidence universitaire située près des commerces et restaurants, à proximité de l’université d’Evry, des établissements d'enseignement supérieur et du grand parc des Coquibus. 
 Elle comprend 22 T1 et 91 logements en colocation. 
EquipementChacun des studios de type T1 dispose d’une kitchenette, d’une douche individuelle et d’un accès à Internet. Les T1 bis sont des logements en collocation avec deux chambres et une partie commune (cuisine, douche, WC).
Accès Gare : Evry-Courcouronnes (RER D) - Ligne de bus 407 arrêt Place des Aunettes.
Tarif *260 € à 359 € * Loyer toutes charges comprises (eau, EDF, chauffage et internet)","Laverie 
  Parking sécurisé payant 
  Abri vélos 
  Wifi 
  Gardiennage 
  Vidéo-surveillance 
  Petite salle de travail","Résidence Les Aunettes
1 impasse de Prédecelle 91000 Evry 
 Téléphone : 01 60 91 72 22 ou 01 60 91 72 23 ou 01 60 91 72 25 ou 01 60 91 72 26 
 Mél : plateforme.evry@crous-versailles.fr
Accueil : 
A la plateforme Le Dragueur Lundi, mardi et Jeudi : de 8h00 à 18h00Mercredi : de 8h00 à 12h00 Vendredi : de 8h00 à 17h004 allée Jean Rostand 91000 EVRY",1 impasse de Prédecelle 91000 Evry,plateforme.evry@crous-versailles.fr,01 60 91 72 22 ou 01 60 91 72 25,,https://www.crous-versailles.fr/,https://www.crous-versailles.fr/,,https://www.crous-versailles.fr/logements/1795-2/,https://www.crous-versailles.fr/,"48.617641449,2.4339873791",https://admin-v2.crous-mobile.fr//media/files/CROUS-Versailles/R%C3%A9sidences/crous_versailles_residence_aunettes.jpg,Île-de-France,[],,,
230,Résidence Olympe de Gouges,Fontenay,HAUTS DE SEINE,"Description Résidence de la réussite* située au sein d’un quartier résidentiel calme, longée par des espaces verts et à proximité de commerces, de restaurants et des campus de Sceaux, de l'IUT de Sceaux, de Chatenay-Malaby, de l'EFP et de l’université de Paris-Sud. La résidence comprend 274 studios (de 16 à 25 m2) dont 58 sont accessibles aux personnes à mobilité réduite. 
  * Les résidences pour la réussite proposent à des étudiants inscrits dans un établissement de l'enseignement supérieur de l’académie de Versailles et sélectionnés parmi les étudiants boursiers, un hébergement de qualité associé à un accompagnement éducatif et pédagogique. 
 Ce dispositif s'inscrit dans la continuité des dispositifs d'égalité des chances de type Cordées de la réussite ou internats de la réussite, existant en collège ou en lycée et permettant à des jeunes de s'engager avec succès dans des cursus d'étude ambitieux (licence, CPGE, STS ou IUT).Les informations pour postuler sont disponibles ici.
Equipements Une carte magnétique permet d’accéder à la résidence. Chacun des studios dispose d’une kitchenette, d’une douche individuelle et d’un accès à Internet.
Accès Gare : Fontenay-aux-Roses (RER B)
Tarif * De 272 € à 537 € 
* Loyer toutes charges comprises (eau, EDF, chauffage et internet)","Laverie 
  Salles de travail 
   Salle de réunion et de détente 
   Wifi 
   Local vélos 
  Gardiennage 
  Vidéo-surveillance","Résidence Olympe de Gouges
 Bât B / 31 avenue Lombart 92260 Fontenay-aux-Roses 
 Téléphone : 01 86 63 00 90 / 01 46 68 40 72 
 Mél :  residence.olympe-gouges@crous-versailles.fr 
Plateforme d'accueil 
 Bât B de la résidence ""Olympe de Gouges"", 31 avenue Lombart à Fontenay-aux-Roses (92260) 
 Lundi : 8h30 à 12h30 et 13h30 à 17hMardi : 8h à 12h30 et 13h30 à 19hMercredi : 8h à 12h30 et 13h30 à 19hJeudi : 8h30 à 12h30 et 13h30 à 17hVendredi : 8h30 à 17h (sans interruption)  
 Pendant les périodes de vacances scolaires, l’accueil se fera du lundi au jeudi de 8h30 à 12h30 et de 13h30 à 17h et le vendredi de 8h30 à 12h30 et de 13h30 à 16h.",31 avenue Lombard 92260 Fontenay-aux-Roses,residence.olympe-gouges@crous-versailles.fr,01 86 63 00 90 / 01 46 68 40 72,,https://www.crous-versailles.fr/,https://www.crous-versailles.fr/,,https://www.crous-versailles.fr/logements/1795-2/,https://www.crous-versailles.fr/,"48.7897758484,2.2871809006",https://admin-v2.crous-mobile.fr//media/files/CROUS-Versailles/R%C3%A9sidences/olympe-de-gouge.jpg,Île-de-France,[25.0],25.0,25.0,25.0
231,Résidence Adrienne Bolland,Buc,YVELINES,"Description Résidence universitaire située dans un quartier résidentiel calme bordé par les bois de la forêt de Versailles et à proximité de la gare Versailles-chantiers (13 minutes de la gare Paris-Montparnasse). 
 Elle comprend 120 studios dont 6 sont accessibles aux personnes à mobilité réduite. 
Equipements Chaque studio dispose d’une kitchenette, d’une douche individuelle et d’un accès à internet (wifirst).
Accès Gare : Versailles-Chantiers - bus ligne L arrêt cerf-volant.La résidence se trouve à proximité des campus universitaires, des écoles et des commerces.
Tarif * 346 à 530 € * Loyer toutes charges comprises (eau, EDF, chauffage et internet)","Salle de détente avec télévision 
  Laverie 
  Local Vélo 
  Wifi 
  Salle de travail 
  Gardiennage 
  Vidéo-surveillance","Résidence Adrienne Bolland
 1526 rue Blériot 78530 Buc 
 Téléphone : 01 80 73 04 00 
 Mél : residence.buc@crous-versailles.fr
AccueilDu lundi au vendredi de 9h à 17h à la plateforme située au 2 rue Pozzo di Borgo 92210 Saint-Cloud",1526 rue Blériot 78530 Buc,residence.buc@crous-versailles.fr,01 80 73 04 00,,https://www.crous-versailles.fr/,https://www.crous-versailles.fr/,,https://www.crous-versailles.fr/logements/1795-2/,https://www.crous-versailles.fr/,"48.780872345,2.1315436363",https://admin-v2.crous-mobile.fr//media/files/CROUS-Versailles/R%C3%A9sidences/A-bolland.jpg,Île-de-France,[],,,
234,Résidence Jacqueline Auriol,Viroflay,YVELINES,"Description Résidence universitaire située en plein centre ville, à proximité des commerces, de restaurants, du campus des sciences de l’université de Versailles-Saint-Quentin-en-Yvelines et de 2 gares desservant Paris (St Lazare et Montparnasse). 
 La résidence comprend 165 studios (de 18,10 à 24,80 m2) dont 9 sont accessibles aux personnes à mobilité réduite.
Equipements Chacun des logements dispose d’une kitchenette, d’une douche individuelle et d’un accès à internet à haut-débit.
Accès 4 min à pied de la gare : Chaville-Vélizy ou 10 min à pied des gares Viroflay-Rive droite et Viroflay-Rive gauche.Tramway T6 à proximité.
Tarif * De 355 à 537 € * Loyer toutes charges comprises (eau, EDF, chauffage et internet)","Salle de détente 
  Laverie 
  Local Velo 
  Wifi 
  Parking 
  Salle de travail 
  Ascenseurs 
  Gardiennage 
  Vidéo-surveillance","Résidence Jacqueline Auriol
 64 avenue Gaston Boissier 78220 Viroflay 
 Téléphone : 01 80 73 04 00 
 Mél :  residence.jacqueline-auriol@crous-versailles.fr
AccueilDu lundi au vendredi de 9h à 17h à la plateforme située au 2 rue Pozzo di Borgo 92210 Saint-Cloud",64 avenue Gaston Boissier 78220 Viroflay,residence.jacqueline-auriol@crous-versailles.fr,01 80 73 04 00,,https://www.crous-versailles.fr/,https://www.crous-versailles.fr/,,https://www.crous-versailles.fr/logements/1795-2/,https://www.crous-versailles.fr/,"48.8005752563,2.1810252666",https://admin-v2.crous-mobile.fr//media/files/CROUS-Versailles/R%C3%A9sidences/j-auriol.jpg,Île-de-France,[24.8],24.8,24.8,24.8
1264,Résidence George Sand,Gif-sur-yvette,Essonne,"DescriptionLa résidence est située idéalement à proximité de plusieurs établissements d'Enseignement supérieur de Paris-Saclay et de la future station de métro Orsay-Gif de la ligne 18, ce qui lui confère un positionnement de choix.Elle comprend 390 studios – 19 studios pour PMR - 25 appartements en colocation :EquipementsChaque logement dispose d'une kitchenette, d'une douche, d'un réfrégirateur, d'un four micro-ondes et de toilettes.AccèsGare : RER B Massy-PalaiseauTarif *de 267 € à 428 €* Loyer toutes charges comprises (eau, chauffage, ELECTRICITE et internet)",Salles de travailLaverieEpicerie automatiqueSalle de danseCinéma en plein airTerrasse zen Café forum,"Résidence George Sand
 Rue Francis Perrin, 91192 Gif-sur-YvetteAccueil CLOUS : Lundi : 8H30-16H30Mardi : 11H-19HMercredi : 8H30-16H30Jeudi : 11H-19HVendredi : 8H30-16H30","Rue Francis Perrin, 91192 Gif-sur-Yvette",,,,https://www.crous-versailles.fr/,https://www.crous-versailles.fr/,,,https://www.crous-versailles.fr/,"48.7137,2.16683",,Île-de-France,[],,,
